Date,ADS.DE,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,CBK.DE,CON.DE,DB1.DE,DBK.DE,DTE.DE,EOAN.DE,FME.DE,FRE.DE,HEI.DE,HEN3.DE,IFX.DE,LHA.DE,LIN.DE,LXS.DE,MRK.DE,MUV2.DE,RWE.DE,SAP.DE,SDF.DE,SIE.DE,TKA.DE,VOW3.DE,^GDAXI
2023-03-21,142.60000610351562,208.3000030517578,46.16999816894531,57.18000030517578,115.3499984741211,97.33999633789062,10.020000457763672,66.73999786376953,177.60000610351562,9.848999977111816,21.9950008392334,10.850000381469727,37.119998931884766,24.3700008392334,63.65999984741211,67.81999969482422,34.61000061035156,9.928999900817871,314.8999938964844,36.529998779296875,167.5,318.1000061035156,38.93000030517578,113.83999633789062,20.290000915527344,142.77999877929688,6.576000213623047,123.18000030517578,15195.33984375
2023-03-22,141.0,208.10000610351562,46.560001373291016,56.630001068115234,116.6500015258789,98.19999694824219,9.795999526977539,66.9000015258789,178.4499969482422,9.642999649047852,21.790000915527344,11.010000228881836,37.70000076293945,24.34000015258789,64.18000030517578,69.04000091552734,35.07500076293945,9.878000259399414,315.3999938964844,36.790000915527344,165.0500030517578,318.1000061035156,38.66999816894531,113.77999877929688,19.170000076293945,144.94000244140625,6.5320000648498535,123.80000305175781,15216.1904296875
2023-03-23,142.3000030517578,206.8000030517578,46.375,55.939998626708984,117.25,98.83000183105469,9.390000343322754,66.41999816894531,178.25,9.336000442504883,21.84000015258789,11.135000228881836,37.970001220703125,24.170000076293945,64.08000183105469,68.81999969482422,35.88999938964844,9.843000411987305,316.20001220703125,37.040000915527344,164.9499969482422,315.70001220703125,38.959999084472656,114.68000030517578,19.329999923706055,145.17999267578125,6.447999954223633,122.37999725341797,15210.3896484375
2023-03-24,141.1199951171875,205.14999389648438,45.915000915527344,55.54999923706055,117.3499984741211,97.76000213623047,8.878000259399414,64.55999755859375,179.10000610351562,8.539999961853027,21.719999313354492,11.03499984741211,37.06999969482422,23.600000381469727,61.79999923706055,69.23999786376953,34.154998779296875,9.366999626159668,317.3999938964844,35.0,168.64999389648438,314.6000061035156,37.459999084472656,113.9800033569336,19.110000610351562,140.5800018310547,6.234000205993652,119.0,14957.23046875
2023-03-27,141.0,205.60000610351562,45.93000030517578,56.0,117.94999694824219,98.6500015258789,9.211999893188477,64.76000213623047,180.5,9.0649995803833,21.829999923706055,11.164999961853027,38.4900016784668,24.020000457763672,63.7599983215332,69.13999938964844,34.650001525878906,9.48900032043457,321.29998779296875,35.470001220703125,173.10000610351562,317.0,38.150001525878906,114.36000061035156,18.674999237060547,141.66000366210938,6.2820000648498535,120.86000061035156,15127.6796875
2023-03-28,141.17999267578125,206.14999389648438,46.3849983215332,56.869998931884766,118.05000305175781,98.79000091552734,9.357999801635742,65.86000061035156,180.39999389648438,8.92199993133545,21.905000686645508,11.21500015258789,38.279998779296875,23.940000534057617,65.05999755859375,69.68000030517578,33.564998626708984,9.440999984741211,318.5,36.15999984741211,170.39999389648438,318.79998779296875,38.08000183105469,113.73999786376953,18.850000381469727,143.52000427246094,6.308000087738037,121.87999725341797,15142.01953125
2023-03-29,146.4199981689453,209.35000610351562,47.18000030517578,57.27000045776367,118.0999984741211,98.93000030517578,9.458000183105469,66.19999694824219,181.1999969482422,9.142999649047852,22.110000610351562,11.380000114440918,38.13999938964844,24.149999618530273,65.72000122070312,70.80000305175781,35.880001068115234,9.647000312805176,322.3500061035156,37.0,169.1999969482422,322.3999938964844,38.720001220703125,114.5999984741211,19.309999465942383,146.3000030517578,6.355999946594238,122.5999984741211,15328.7802734375
2023-03-30,155.0,211.8000030517578,47.900001525878906,57.779998779296875,118.05000305175781,100.68000030517578,9.736000061035156,68.58000183105469,177.9499969482422,9.288999557495117,22.1299991607666,11.460000038146973,38.86000061035156,24.399999618530273,66.5999984741211,70.91999816894531,37.84000015258789,9.949999809265137,320.6499938964844,37.33000183105469,171.75,322.3999938964844,39.27000045776367,115.36000061035156,19.735000610351562,148.52000427246094,6.561999797821045,124.68000030517578,15522.400390625
2023-03-31,162.77999877929688,212.8000030517578,48.36000061035156,58.720001220703125,119.94999694824219,100.94000244140625,9.70199966430664,68.91999816894531,179.4499969482422,9.355999946594238,22.350000381469727,11.5,39.099998474121094,24.850000381469727,67.26000213623047,72.05999755859375,37.68000030517578,10.260000228881836,324.1000061035156,37.83000183105469,171.5500030517578,322.5,39.63999938964844,116.05999755859375,19.594999313354492,149.25999450683594,6.616000175476074,125.63999938964844,15628.83984375
2023-04-03,163.0399932861328,212.9499969482422,48.790000915527344,59.08000183105469,121.30000305175781,100.73999786376953,9.670000076293945,68.91999816894531,176.0500030517578,9.46500015258789,22.354999542236328,11.395000457763672,39.77000045776367,24.889999389648438,66.94000244140625,72.36000061035156,36.869998931884766,10.197999954223633,326.54998779296875,38.099998474121094,167.5500030517578,319.20001220703125,39.72999954223633,115.5999984741211,19.565000534057617,148.25999450683594,6.556000232696533,125.86000061035156,15580.919921875
