,600755.SH,600309.SH,600031.SH,600886.SH,000768.SZ,002594.SZ,000651.SZ,600138.SH,600177.SH,600276.SH,600519.SH,002714.SZ,600036.SH,601318.SH,000002.SZ,601138.SH,600111.SH,300413.SZ,002093.SZ
2128,7.88,88.32,15.89,11.77,22.71,236.7,36.3,12.11,7.11,44.94,1798.55,37.89,32.97,48.3,13.08,19.7,21.79,28.31,7.49
2129,7.78,87.9,15.88,11.98,22.9,237.97,36.6,11.2,7.01,44.76,1777.0,35.0,32.58,48.07,12.89,19.26,21.61,27.69,7.57
2130,7.67,87.09,15.3,11.95,22.84,237.91,35.25,11.04,7.02,44.37,1770.0,36.03,32.59,47.6,12.82,18.86,21.73,27.9,7.55
2131,7.59,87.49,15.21,11.98,22.41,238.59,35.07,11.05,7.03,45.05,1778.5,35.65,32.45,47.69,12.77,19.17,21.81,28.7,7.81
2132,7.81,87.21,15.42,11.98,22.68,244.45,35.16,11.05,7.02,44.95,1786.0,36.04,33.07,48.43,12.84,18.75,22.18,28.33,7.73
2133,7.84,87.08,15.32,12.03,22.0,240.36,34.81,10.84,7.05,44.65,1751.0,36.01,32.61,47.97,12.59,17.88,22.0,27.47,7.81
2134,7.79,86.4,15.06,12.21,21.91,237.51,34.58,10.77,7.05,44.23,1729.9,35.67,32.31,47.54,12.21,17.42,21.66,27.0,7.67
2135,7.65,87.56,15.08,12.4,21.8,238.0,34.79,10.72,7.07,44.47,1726.0,35.79,32.52,47.68,11.98,17.28,21.69,26.95,7.71
2136,6.98,85.97,14.91,12.27,21.75,249.07,34.39,10.47,7.07,43.82,1728.0,35.22,32.49,47.39,11.71,16.92,21.15,26.49,7.69
2137,6.82,84.85,14.62,12.01,21.54,240.6,33.71,10.45,7.0,43.41,1630.0,32.15,31.57,46.05,11.46,16.53,20.91,26.3,7.6
2138,6.79,85.0,14.45,11.9,21.21,239.2,33.58,10.38,6.94,42.72,1645.0,31.64,31.65,45.84,11.66,16.17,20.85,25.89,7.35
2139,6.74,83.88,14.24,11.74,21.31,238.65,33.45,10.16,6.84,43.07,1643.98,31.64,31.23,45.94,11.62,14.55,20.0,25.34,7.27
2140,6.78,84.66,14.28,11.85,21.78,235.55,33.55,10.26,6.88,43.23,1642.95,31.75,31.3,46.1,11.66,13.76,20.64,25.9,7.36
2141,6.82,85.96,14.6,11.63,22.1,237.4,33.49,10.39,6.86,43.17,1677.5,33.71,31.42,45.51,11.7,13.54,20.32,24.43,7.6
2142,6.85,86.01,14.62,11.99,22.18,238.61,33.39,10.41,6.91,44.45,1672.23,34.34,31.5,45.7,11.57,13.83,20.52,24.55,7.7
2143,6.96,87.85,14.91,11.96,22.3,241.95,34.22,10.67,6.91,45.4,1676.71,36.15,31.53,45.18,11.63,14.07,20.76,25.12,7.59
2144,6.92,88.63,15.03,11.98,22.49,244.6,34.05,10.77,6.84,46.58,1681.0,37.81,30.9,45.31,11.6,14.6,20.91,25.36,7.83
2145,6.87,88.8,14.47,12.2,22.26,238.54,33.93,10.66,6.75,47.94,1684.58,37.76,30.76,45.46,11.33,14.72,20.9,25.29,7.74
2146,6.84,85.5,14.21,12.25,22.04,236.2,33.84,10.57,6.75,47.97,1780.99,37.86,30.45,45.11,11.34,14.53,20.8,25.25,7.71
2147,6.83,86.36,14.04,12.28,21.63,234.8,34.03,10.46,6.77,47.9,1779.5,37.8,30.68,45.06,11.22,14.6,20.68,25.55,7.55
2148,6.79,87.09,14.24,12.33,21.83,238.65,34.01,10.56,6.73,47.51,1811.24,38.21,30.99,45.24,11.27,14.75,21.08,25.74,7.65
2149,6.89,88.16,14.48,11.96,22.22,242.9,34.08,10.71,6.66,48.33,1812.0,37.5,31.14,46.06,11.97,14.97,21.56,28.3,7.78
2150,6.86,87.2,14.38,12.05,22.13,240.97,33.79,10.63,6.66,48.43,1791.17,37.31,30.8,45.3,11.93,15.39,21.59,28.2,7.82
2151,6.83,83.38,14.36,11.98,22.22,240.0,33.67,10.6,6.64,49.28,1798.34,37.07,30.6,44.63,12.13,15.3,21.38,29.25,7.85
2152,6.81,84.96,14.3,12.1,22.16,239.3,33.7,10.51,6.68,48.38,1794.11,37.22,30.66,43.28,11.96,15.59,21.27,29.05,7.81
2153,6.77,83.33,14.17,12.28,22.28,236.96,33.48,10.46,6.68,48.39,1775.84,37.41,30.16,42.35,11.89,15.41,21.19,28.75,7.81
2154,6.83,83.1,14.24,12.14,22.84,237.12,32.57,10.58,6.58,47.3,1764.0,37.46,29.82,42.39,11.72,16.11,21.24,28.74,7.92
2155,6.83,82.68,14.24,12.2,22.99,237.63,32.78,10.65,6.7,47.04,1765.27,37.47,30.2,42.61,11.78,16.37,21.21,28.47,8.28
2156,6.88,83.3,14.34,12.32,22.89,238.64,32.85,10.68,6.78,47.33,1772.93,37.46,30.64,43.36,11.89,16.41,21.47,28.36,8.42
2157,6.83,82.35,14.17,12.43,22.76,238.3,32.61,10.82,6.85,46.8,1760.05,37.12,30.54,42.87,11.8,15.94,21.07,28.12,8.5
2158,6.88,82.3,14.21,12.44,22.65,236.76,32.5,10.73,6.89,47.14,1753.42,36.95,30.33,42.66,11.62,16.35,21.12,27.97,8.35
2159,6.86,82.3,14.19,12.48,23.07,235.0,32.79,10.88,6.8,47.49,1762.5,38.12,30.58,42.91,11.57,16.12,21.29,27.71,8.68
2160,6.86,82.73,14.29,12.35,22.8,234.2,32.87,10.84,6.79,47.58,1790.0,38.28,30.43,43.07,11.92,15.96,21.1,27.9,8.73
2161,6.81,81.82,14.11,12.46,22.56,230.0,32.75,10.79,6.79,47.14,1781.51,38.55,30.16,42.73,11.84,15.57,20.7,28.07,8.43
2162,6.87,81.75,14.17,12.45,22.62,228.83,32.96,10.81,6.88,47.17,1786.0,38.49,30.14,43.05,12.17,15.72,20.74,27.51,8.45
2163,6.83,81.4,14.09,12.46,22.33,216.85,33.0,10.85,6.93,46.93,1777.0,38.94,30.0,42.69,12.12,15.4,20.4,26.94,8.21
2164,6.83,81.18,13.83,12.37,22.38,208.9,32.77,10.91,6.93,46.8,1763.0,39.41,29.4,41.85,11.8,14.89,20.09,26.28,8.25
2165,6.8,80.8,13.87,12.25,22.25,209.91,32.89,10.88,6.87,47.5,1769.04,38.78,29.16,41.67,11.75,15.15,20.18,26.01,8.18
2166,6.76,80.34,13.68,12.18,22.18,201.98,32.88,10.69,6.77,47.67,1774.71,38.83,28.8,40.75,11.46,14.95,20.08,25.84,8.28
2167,6.75,80.65,13.65,12.4,21.88,199.15,32.95,10.88,6.78,48.02,1791.5,39.08,28.79,40.8,11.44,15.1,19.84,25.81,8.08
2168,6.81,78.88,13.72,12.56,21.96,197.05,32.5,10.91,6.82,46.58,1760.28,38.58,28.26,41.02,11.4,15.15,19.88,26.9,8.27
2169,6.83,79.25,13.52,12.5,22.16,196.39,32.8,10.86,6.73,45.99,1750.71,39.91,28.08,40.38,11.18,14.78,20.03,27.06,8.23
2170,6.77,77.77,13.29,12.5,21.55,196.34,32.47,10.7,6.67,45.25,1709.0,39.3,27.51,39.53,10.79,14.15,19.6,27.59,8.01
2171,6.89,77.1,13.3,12.47,21.98,201.19,32.42,10.75,6.65,45.41,1703.0,40.63,27.76,39.53,10.85,14.25,19.89,28.7,8.01
2172,6.97,75.98,13.13,12.48,21.71,199.45,32.82,10.78,6.72,44.78,1700.0,40.88,27.81,39.34,10.9,14.33,19.7,29.76,8.08
2173,6.86,76.19,12.99,12.75,21.32,198.55,32.88,10.83,6.63,45.59,1704.92,40.1,27.5,39.19,10.78,15.76,19.62,30.26,8.04
2174,7.05,76.61,13.07,12.76,21.77,199.19,32.84,10.81,6.69,46.53,1698.0,40.74,27.76,39.6,10.63,15.59,19.66,30.24,8.14
2175,7.07,76.17,13.12,12.81,21.98,196.33,33.28,10.92,6.69,45.8,1709.99,40.47,28.05,39.79,11.01,15.26,19.59,30.2,8.27
2176,6.99,73.66,12.85,12.86,21.79,191.8,32.96,10.73,6.62,45.62,1660.0,39.99,27.22,38.89,10.64,15.08,19.23,30.69,8.14
2177,6.97,75.05,12.77,12.81,21.5,191.18,33.14,10.8,6.61,45.73,1635.9,39.47,27.03,38.7,10.5,15.0,18.91,29.1,8.05
2178,6.96,75.16,12.79,12.57,21.27,193.28,33.1,10.88,6.56,44.66,1645.0,39.39,27.23,38.79,10.64,14.78,18.88,29.28,8.02
2179,6.91,75.87,12.7,12.79,20.82,189.06,33.17,10.48,6.51,45.49,1662.0,39.97,27.28,38.61,10.54,15.03,18.29,28.54,7.78
2180,6.92,75.8,12.76,12.76,21.06,188.0,33.15,10.62,6.55,44.78,1675.0,39.81,27.29,38.71,10.38,15.17,17.89,28.65,7.84
2181,6.87,75.83,12.81,12.91,20.4,184.88,30.8,10.37,6.5,44.23,1649.79,39.2,27.06,38.45,10.26,14.55,17.7,27.71,7.68
2182,6.87,76.68,13.18,12.86,20.5,189.68,31.49,10.5,6.5,44.49,1670.0,39.51,27.71,38.8,10.42,14.57,18.03,27.7,7.72
2183,6.91,77.37,13.11,12.92,21.84,192.25,32.04,10.4,6.45,44.01,1670.65,39.91,27.61,39.1,10.38,14.32,18.59,25.6,7.45
2184,6.89,77.65,13.21,13.1,22.5,192.18,31.95,10.32,6.44,44.0,1672.0,39.68,27.53,39.18,10.3,14.21,19.01,25.79,7.44
2185,6.82,76.83,13.24,13.39,22.26,191.75,31.77,10.2,6.5,43.98,1670.0,39.46,27.27,39.1,10.17,13.87,18.78,25.03,7.28
2186,6.85,76.2,13.24,13.58,22.02,191.45,32.05,10.34,6.46,44.09,1667.06,40.98,27.3,39.0,10.17,13.93,18.81,24.5,7.33
2187,6.96,78.2,13.7,13.11,22.22,198.05,32.31,10.53,6.51,44.75,1724.99,40.78,27.99,40.26,10.52,14.8,19.41,24.81,7.41
2188,6.97,76.82,13.77,13.18,22.37,198.0,32.17,10.62,6.55,45.23,1726.0,41.18,27.82,40.3,10.46,15.12,19.34,25.2,7.52
2189,6.94,75.67,13.76,13.45,22.42,192.6,32.03,10.71,6.51,44.47,1685.01,41.5,27.58,39.47,10.15,14.2,19.25,24.97,7.47
2190,7.01,75.55,13.63,13.53,22.1,193.17,31.8,10.86,6.56,44.23,1694.0,41.07,27.77,39.4,10.13,13.88,19.18,25.49,7.52
2191,7.05,75.16,13.49,13.47,21.59,193.02,31.95,10.89,6.58,43.79,1669.0,40.96,27.81,38.9,9.93,13.47,18.76,25.01,7.56
2192,7.2,75.2,13.41,13.47,20.88,192.68,32.98,10.66,6.65,41.95,1663.36,40.44,28.29,38.97,9.99,13.3,18.47,24.16,7.34
2193,7.09,73.63,13.25,13.44,20.18,189.4,32.9,10.61,6.52,41.11,1643.99,39.07,28.13,38.45,9.82,13.08,18.09,23.54,7.28
2194,7.08,72.32,13.21,13.38,20.0,192.86,33.49,10.98,6.56,41.2,1641.0,38.65,28.17,38.38,9.88,13.19,18.27,23.12,7.24
2195,7.02,73.0,13.23,13.36,19.78,190.29,33.67,10.79,6.58,41.5,1641.5,36.73,28.05,37.82,9.74,12.91,18.32,22.49,7.25
2196,7.04,71.48,13.49,13.13,20.06,196.78,33.59,10.78,6.64,41.48,1646.57,36.92,28.38,38.43,9.76,13.15,18.55,22.97,7.39
2197,7.07,70.84,13.32,13.34,20.02,195.87,33.62,10.67,6.62,41.1,1643.06,37.71,28.54,38.03,9.7,12.86,18.33,22.44,7.22
2198,7.11,69.81,13.28,13.2,19.24,194.61,33.84,11.01,6.7,41.51,1640.0,37.03,28.77,38.17,9.71,12.72,18.05,22.03,7.17
2199,7.1,70.06,13.26,13.2,19.4,195.3,34.11,11.03,6.71,41.41,1639.43,37.57,29.13,38.7,9.61,12.91,17.99,22.11,7.23
2200,6.95,67.7,13.0,13.04,19.18,186.8,33.67,10.64,6.66,40.11,1577.0,36.74,29.19,38.01,9.34,12.68,17.5,21.55,7.06
2201,6.88,69.81,13.2,12.95,19.6,190.48,33.64,10.48,6.62,41.29,1610.87,37.12,29.58,38.99,9.4,13.71,17.59,21.73,7.03
2202,6.81,70.2,13.04,12.94,19.36,189.34,33.55,10.8,6.6,41.41,1635.0,36.73,29.73,39.2,9.41,14.2,17.61,22.25,7.02
2203,6.59,69.17,12.87,12.62,19.0,185.34,33.0,10.16,6.4,40.78,1642.0,35.86,30.25,39.48,9.05,14.4,17.04,21.13,6.51
2204,6.66,69.62,12.95,12.81,19.29,187.85,32.95,10.17,6.45,40.3,1619.0,35.83,29.99,39.36,9.18,14.5,17.23,21.87,6.61
2205,6.89,70.3,13.16,13.2,19.72,188.7,33.65,10.37,6.59,40.52,1626.0,35.87,30.09,40.17,9.41,14.5,17.56,22.6,6.71
2206,7.0,72.09,13.5,13.32,20.52,189.9,33.66,11.41,6.74,41.2,1638.0,36.03,30.9,41.15,9.96,15.08,17.98,23.22,7.01
2207,7.1,73.0,13.66,13.54,20.56,185.86,33.66,11.31,6.78,40.3,1637.32,35.7,31.12,41.25,10.2,14.41,17.9,22.82,6.98
2208,7.05,72.7,13.5,13.78,20.3,178.44,35.06,11.24,6.84,39.25,1650.0,35.97,31.35,40.98,10.06,13.59,17.78,22.4,6.76
2209,6.93,71.24,13.23,13.77,20.12,171.97,35.15,11.08,6.78,38.69,1613.0,35.62,31.0,40.19,9.79,13.5,17.24,21.69,6.54
2210,6.82,69.69,13.07,14.01,19.29,170.73,35.25,10.3,6.74,37.45,1604.91,35.25,30.71,40.51,9.6,13.31,16.88,21.4,6.17
2211,6.7,70.21,13.25,13.9,19.29,170.89,35.28,10.08,6.69,37.16,1610.03,35.22,30.42,40.3,9.44,14.56,16.8,21.74,6.03
2212,6.84,67.71,13.09,14.04,18.72,167.0,35.6,10.03,6.74,35.95,1596.0,35.34,30.23,40.1,9.49,13.92,16.26,20.96,5.81
2213,6.83,70.01,13.12,14.16,18.28,168.0,36.08,9.25,6.8,37.4,1630.01,35.7,30.71,40.68,9.18,14.77,15.81,20.4,5.24
2214,7.1,72.3,13.7,14.07,19.48,175.87,35.9,9.68,7.07,41.0,1676.0,37.01,31.33,41.56,9.51,15.53,17.39,22.36,5.53
2215,7.33,73.35,13.76,14.2,19.86,179.56,36.8,10.0,7.39,41.84,1710.99,37.48,31.31,42.38,9.52,15.3,18.92,22.79,5.69
2216,7.33,74.54,14.17,14.06,20.09,181.17,36.14,10.36,7.5,41.87,1706.0,37.81,31.4,42.78,10.06,15.7,18.7,23.52,6.21
2217,7.3,74.61,14.14,14.71,20.3,183.5,36.98,10.28,7.32,41.66,1695.43,37.4,31.62,42.73,9.84,17.27,18.53,23.95,6.63
2218,7.47,74.96,14.02,14.79,20.19,179.02,37.96,10.11,7.3,41.86,1670.0,38.3,31.4,42.35,9.9,18.49,18.34,23.72,6.67
2219,7.5,78.03,14.02,14.51,20.4,183.0,37.87,10.17,7.23,42.22,1717.66,38.45,33.0,43.59,10.21,17.55,18.4,23.57,6.66
2220,7.53,78.8,14.07,14.64,20.46,182.99,38.28,10.25,7.24,42.43,1718.38,38.46,32.8,43.7,10.15,18.19,18.65,23.89,6.89
2221,7.56,77.62,13.95,14.64,20.54,182.68,38.12,10.27,7.24,42.39,1714.09,38.38,32.95,44.07,10.2,18.17,18.58,24.15,7.21
2222,7.52,76.8,14.06,14.17,20.63,186.0,38.88,10.28,7.08,42.08,1694.98,38.12,32.25,42.95,9.98,17.67,18.53,23.79,7.28
2223,7.51,78.31,14.05,14.37,20.8,193.7,38.88,10.49,7.16,42.27,1689.5,38.86,32.18,43.12,10.06,19.33,18.69,24.82,7.51
2224,7.44,77.79,13.75,14.5,20.26,188.0,38.8,10.17,7.19,42.23,1681.55,38.25,32.02,42.65,9.93,18.2,18.45,23.32,6.89
2225,7.52,79.55,13.94,14.41,20.83,191.2,39.05,10.4,7.35,42.64,1695.0,38.49,32.04,42.9,10.04,18.69,18.85,24.78,7.16
2226,7.49,78.73,13.95,14.34,21.37,192.18,40.01,10.34,7.2,42.52,1685.06,38.17,31.94,42.99,9.89,20.02,19.07,25.63,7.19
2227,7.44,76.14,14.02,14.73,21.29,189.27,40.07,10.22,7.19,43.9,1676.3,37.71,31.52,42.34,9.43,22.02,18.92,25.2,7.2
2228,7.39,76.87,13.97,14.93,21.62,190.82,40.2,10.26,7.21,44.56,1695.1,39.0,32.18,42.81,9.48,22.75,19.14,24.88,7.09
2229,7.38,75.95,14.17,14.87,21.74,191.65,40.12,10.26,7.15,43.96,1680.55,39.18,31.87,42.5,9.33,22.01,18.9,24.81,7.21
2230,7.42,77.0,14.09,14.98,21.17,188.89,40.95,10.48,7.08,41.95,1683.63,39.45,32.0,43.06,9.21,22.61,19.59,23.95,7.04
2231,7.47,77.18,13.97,15.2,21.24,188.09,40.97,10.42,7.19,41.89,1671.43,39.1,31.67,42.88,9.18,24.87,19.51,24.17,7.15
2232,7.46,77.42,13.95,14.96,21.85,198.74,40.47,10.5,7.21,43.6,1694.49,40.0,31.48,43.16,9.46,25.82,19.81,24.52,7.21
2233,7.35,79.02,14.11,14.43,22.23,205.1,39.26,10.75,7.12,44.93,1745.0,40.1,31.95,43.81,10.0,24.8,19.68,24.87,7.21
2234,7.25,78.25,13.92,14.61,22.4,206.36,39.48,10.73,7.08,44.68,1727.45,39.01,31.52,42.63,9.69,24.35,19.58,24.96,7.3
2235,7.29,77.29,13.88,14.73,21.85,212.08,39.55,10.8,7.1,47.03,1716.63,38.44,31.25,42.45,9.71,22.85,19.48,24.51,7.16
2236,7.31,78.29,13.8,14.72,21.99,209.47,38.82,10.93,7.12,47.13,1717.49,38.4,31.18,42.48,9.47,23.08,19.9,24.41,7.28
2237,7.33,78.99,13.97,14.71,22.55,218.03,38.3,10.96,7.11,47.28,1708.26,38.56,31.13,42.56,9.44,25.01,20.09,25.1,7.35
2238,7.25,78.58,14.15,14.56,22.52,216.8,38.28,10.78,7.07,45.97,1708.02,40.48,30.8,41.83,9.33,25.51,20.51,24.99,7.32
2239,7.24,77.88,14.08,14.72,22.35,218.48,38.25,10.9,7.08,45.63,1709.6,41.04,31.18,41.92,9.36,25.08,20.39,26.58,7.41
2240,7.23,77.2,14.07,14.55,22.38,218.95,37.92,11.02,7.05,45.63,1709.0,42.7,31.55,42.03,9.4,24.99,20.26,26.21,7.42
2241,7.16,77.24,13.95,14.59,21.81,216.95,38.14,10.82,6.96,45.93,1701.35,42.25,31.2,40.56,9.26,24.43,19.67,26.79,7.47
2242,7.13,78.24,14.61,14.66,21.55,214.2,38.16,10.59,6.99,46.16,1689.01,42.17,31.35,40.44,9.34,23.91,19.52,25.42,7.16
2243,7.27,80.01,14.75,14.78,21.58,219.6,38.1,10.62,7.0,46.27,1709.29,42.15,32.4,40.9,9.46,23.73,19.21,25.1,7.05
2244,7.19,79.74,14.58,14.84,20.9,211.98,38.67,10.4,7.0,45.91,1701.0,42.27,32.3,40.65,9.21,22.41,18.73,24.15,6.65
2245,7.18,80.45,14.45,14.88,21.5,208.38,39.2,10.56,6.98,46.21,1701.64,42.05,32.18,40.69,9.24,23.45,19.09,24.47,6.95
2246,7.26,82.8,14.58,15.05,21.64,203.06,39.31,10.75,7.09,45.97,1702.9,43.15,32.2,40.81,9.0,22.77,19.37,24.31,7.09
2247,7.3,84.55,14.98,14.81,21.84,212.01,40.12,10.93,7.14,46.32,1721.33,44.64,32.64,41.25,8.98,23.31,19.93,25.28,7.17
2248,7.41,85.0,14.93,14.72,21.36,212.34,39.99,10.94,7.18,45.46,1713.99,44.33,32.55,41.0,8.5,22.9,20.15,24.84,7.07
2249,7.47,84.9,14.83,14.68,20.9,208.16,40.37,10.87,7.2,44.76,1715.11,45.26,32.23,40.5,8.19,21.92,20.79,24.13,6.88
2250,7.44,87.0,15.08,15.06,20.7,212.0,39.57,10.76,7.22,45.4,1666.66,44.89,32.4,40.22,8.0,22.0,20.71,23.55,6.77
2251,7.32,86.9,15.06,15.09,20.79,212.08,38.1,11.21,7.22,45.54,1662.22,44.37,32.31,40.11,7.99,21.89,21.6,24.04,6.78
2252,7.26,87.42,15.37,15.42,20.29,211.84,37.92,11.23,7.21,45.45,1647.98,43.99,32.49,39.2,7.58,21.1,20.7,23.14,6.59
2253,7.36,86.8,15.95,15.61,20.23,212.98,37.9,11.55,7.25,44.94,1648.0,43.14,32.3,38.95,7.44,21.25,20.41,23.27,6.63
2254,7.38,86.11,15.62,15.51,20.06,210.6,38.18,11.46,7.23,44.09,1634.03,42.18,32.12,37.78,7.1,22.26,20.17,22.94,6.58
2255,7.52,88.0,15.83,15.88,20.69,213.62,39.4,11.34,7.44,44.56,1672.98,42.48,32.83,38.36,7.14,22.24,20.29,23.3,6.45
2256,7.5,87.0,15.31,15.8,20.21,211.63,39.38,11.33,7.44,44.26,1670.0,42.82,32.75,38.28,7.07,21.81,19.88,22.63,6.03
2257,7.59,87.08,16.11,15.92,20.67,213.0,39.57,12.06,7.53,44.39,1667.0,43.04,33.3,38.95,7.1,22.5,20.4,23.42,6.48
2258,7.64,87.21,15.73,15.84,20.95,213.6,40.0,11.78,7.6,42.35,1670.78,43.58,33.65,39.7,6.88,22.9,20.26,23.34,6.5
2259,7.73,86.55,15.75,15.84,21.36,210.13,39.94,11.89,7.63,41.68,1646.64,43.48,33.62,39.42,6.7,22.05,19.99,23.54,6.35
2260,7.59,86.29,15.33,15.78,21.9,208.56,39.57,12.14,7.6,41.86,1675.06,45.16,33.34,39.83,6.69,20.84,19.91,22.2,6.3
2261,7.4,84.5,14.95,15.6,21.52,205.04,39.15,11.36,7.51,44.07,1692.28,44.99,33.38,39.89,6.57,20.59,19.05,22.02,6.39
2262,7.28,84.43,15.44,15.73,21.98,207.42,38.87,11.48,7.5,43.7,1693.6,44.2,33.46,40.6,6.54,22.24,19.54,22.35,6.87
2263,7.47,84.5,15.36,15.62,21.86,208.94,38.95,11.42,7.52,44.3,1693.04,44.3,34.4,41.06,6.55,22.19,19.63,22.47,6.71
2264,7.55,86.74,16.04,15.51,21.95,219.37,39.5,11.46,7.56,45.61,1709.43,44.44,34.48,41.53,6.87,24.41,19.88,23.04,6.83
2265,7.54,89.85,16.12,15.25,22.49,221.38,40.51,11.58,7.56,46.18,1704.0,43.62,34.88,42.08,7.56,24.52,19.88,23.65,6.99
2266,7.38,89.1,16.31,16.03,22.32,218.5,42.12,10.87,7.81,46.16,1705.0,43.62,34.31,41.36,7.41,24.5,19.3,23.44,6.98
2267,7.51,91.94,16.93,16.27,22.32,226.3,43.41,10.81,7.86,47.16,1760.2,44.2,34.88,42.49,7.46,24.82,19.67,23.6,7.02
2268,7.49,91.96,16.87,15.83,23.49,229.88,42.67,10.71,7.95,47.23,1770.0,45.11,34.87,42.59,7.52,25.38,20.29,23.6,7.0
2269,7.47,90.87,16.66,15.76,23.21,226.23,42.2,10.45,7.88,46.42,1763.97,46.83,34.57,41.95,7.2,24.46,20.23,22.92,6.81
2270,7.73,90.33,17.46,15.6,24.45,228.15,42.68,10.54,7.95,46.9,1756.0,46.95,34.84,42.34,7.3,24.22,20.64,22.91,6.87
2271,7.88,90.22,17.39,15.62,24.3,227.8,43.22,10.57,8.01,46.48,1738.98,47.29,35.62,42.93,7.56,23.92,20.47,22.5,6.76
2272,7.96,90.6,17.37,15.97,24.5,225.7,43.58,10.31,8.1,45.53,1706.0,47.68,35.91,42.65,7.42,24.0,20.18,25.13,6.65
2273,8.15,89.67,16.93,16.06,24.39,224.91,42.64,10.34,8.18,45.33,1701.98,47.68,35.34,42.31,7.46,23.8,20.16,24.91,6.78
2274,8.1,88.7,16.8,15.89,23.99,219.14,42.76,10.34,8.12,44.67,1700.0,46.68,35.05,41.84,7.73,24.3,19.8,26.19,6.72
2275,8.06,88.75,17.02,15.83,23.9,218.31,42.34,10.38,8.12,44.69,1704.5,46.83,36.25,43.05,8.18,25.58,19.75,26.2,6.77
2276,8.12,90.06,17.05,15.88,24.22,219.59,42.25,10.5,8.19,44.75,1715.0,47.69,36.85,45.2,9.0,25.7,19.99,26.22,6.9
2277,8.2,89.83,16.91,15.86,24.94,222.87,41.88,10.63,8.12,43.81,1709.0,49.35,36.38,45.46,9.18,26.22,20.39,25.9,6.85
2278,8.19,88.6,16.92,15.97,24.73,218.78,41.8,10.63,8.13,43.8,1705.0,49.12,36.24,45.4,9.19,25.72,19.96,25.3,6.8
2279,8.03,91.28,16.93,16.11,24.44,216.92,41.56,10.66,8.05,43.54,1697.71,48.56,36.06,45.4,9.4,25.43,19.97,25.71,6.89
2280,7.97,89.09,16.71,16.37,24.02,214.95,41.22,10.32,7.96,43.05,1692.01,47.65,35.5,44.78,9.56,25.62,19.29,25.1,6.69
2281,8.0,88.71,16.83,16.8,23.55,209.3,41.17,10.27,7.93,42.44,1677.08,48.05,34.74,43.89,8.99,24.15,19.15,24.73,6.54
2282,8.13,90.54,17.03,17.18,23.79,208.35,41.92,10.36,8.03,42.7,1670.12,48.46,35.14,44.1,8.87,24.86,19.13,23.67,6.61
2283,8.06,90.12,16.46,17.36,24.13,207.38,41.56,10.33,7.94,43.27,1664.64,47.96,34.83,43.76,8.52,24.12,19.06,23.23,6.52
2284,8.02,90.43,16.28,17.62,24.1,224.7,41.18,10.38,7.97,43.02,1674.0,48.0,34.57,43.47,8.58,24.21,19.39,23.2,6.49
2285,7.99,88.87,16.23,17.63,24.34,227.86,41.1,10.32,7.95,42.88,1649.0,47.41,34.34,43.15,8.27,23.94,19.05,23.05,6.48
2286,8.08,87.55,16.18,17.72,24.17,229.02,40.7,10.36,7.95,42.36,1648.45,47.15,34.28,43.07,8.25,22.91,18.9,23.12,6.62
2287,7.97,87.22,15.91,17.8,24.01,237.1,41.48,10.12,7.89,42.5,1639.39,48.35,34.15,43.13,8.09,23.87,18.4,23.4,6.53
2288,8.05,88.1,15.91,17.8,24.35,238.15,41.58,10.24,7.94,43.83,1653.2,48.74,34.54,43.27,8.36,23.79,18.43,23.48,6.21
2289,7.87,88.14,15.77,17.83,25.23,240.79,40.9,10.1,7.87,43.92,1644.0,48.2,33.99,43.08,8.11,23.7,18.34,22.86,6.18
2290,7.98,88.8,16.16,17.83,24.76,238.5,41.51,9.99,7.91,42.91,1639.81,47.61,34.0,42.45,8.02,26.07,18.12,22.26,5.92
2291,7.92,87.99,16.17,18.38,25.49,235.5,41.1,10.1,7.93,42.15,1619.18,47.87,33.99,42.12,8.17,24.53,18.19,22.31,6.04
2292,7.87,88.3,15.93,18.06,25.53,244.63,40.57,10.04,7.82,42.72,1569.0,47.1,33.36,41.83,8.01,24.21,18.16,22.4,6.19
2293,8.12,86.65,16.07,18.34,25.0,242.9,40.71,10.06,7.77,42.1,1571.68,46.8,33.09,41.4,7.89,24.37,18.2,22.64,6.25
2294,8.03,85.76,15.57,18.35,24.96,252.99,40.23,10.05,7.23,42.06,1555.01,44.48,32.82,41.3,7.71,25.9,18.0,22.43,6.23
2295,7.95,86.47,15.68,17.73,24.24,253.05,40.93,10.09,7.33,41.9,1555.0,45.03,33.81,41.87,7.94,27.23,17.97,22.51,6.27
2296,8.01,85.75,15.64,17.62,24.58,257.21,40.36,10.11,7.26,42.53,1541.5,45.16,33.73,41.58,7.65,27.51,17.87,22.02,6.26
2297,8.04,85.13,16.02,17.53,24.64,255.64,40.41,10.18,7.18,41.97,1521.5,44.63,33.71,41.73,7.53,28.62,18.1,22.07,6.4
2298,7.84,84.2,15.82,17.48,24.35,254.0,39.98,10.07,7.21,41.36,1501.0,44.18,34.15,42.0,7.47,28.47,17.84,21.39,6.4
2299,7.8,84.04,15.71,17.74,23.59,251.5,39.77,9.85,7.16,40.6,1500.1,44.45,34.01,41.51,7.21,28.61,17.3,20.69,6.24
2300,7.8,83.3,15.94,17.8,24.03,250.67,39.71,9.84,7.15,40.04,1471.0,43.91,33.7,41.67,7.19,28.47,17.17,20.69,6.23
