trddy,mkt_rf,smb,hml,umd,rmw,cma,rf,smb_equal,hml_equal,umd_equal,rmw_equal,cma_equal
2016-03-02,0.0520835378,0.0037794515,0.0012631524,-0.008082195,-0.009379194,-0.001900904,0.000041,-0.001943502,0.0043544207,-0.008013638,-0.000467423,0.0021068019
2016-03-03,0.0027549749,-0.001099233,-0.001531873,-0.006229751,-0.001293781,0.0006741675,0.000041,-0.000985435,-0.000082016,-0.009215426,-0.002062617,0.0000445538
2016-03-04,-0.01432142,-0.029028893,0.0219274144,-0.021428523,0.0310326665,0.0106410047,0.000041,-0.012290135,0.0180466652,-0.014641957,0.0117250596,0.0034549386
2016-03-07,0.0172862415,0.0137069088,-0.005207186,-0.001551787,-0.019298836,0.0001392189,0.000041,0.0053548544,-0.000703265,-0.004643105,-0.008573594,0.0052720973
2016-03-08,0.0024821214,0.0105813487,-0.007040171,0.0004832039,-0.00810046,0.0003165561,0.000041,0.0081516695,-0.007541169,0.001683088,-0.007344598,0.0003360607
2016-03-09,-0.022602845,-0.00177653,-0.005985934,-0.001416857,0.0140729046,-0.002682857,0.000041,0.0028420208,-0.009895919,0.0038298915,0.0027449025,-0.005221143
2016-03-10,-0.018736256,-0.002045246,-0.002099843,0.0055628223,0.004420144,0.000333043,0.000041,-0.001574298,-0.001436112,0.002025927,0.0042613868,-0.000751755
2016-03-11,-0.001448358,-0.002463077,0.0025757086,-0.007176157,0.0057370094,-0.002853277,0.000041,0.0003687981,-0.000648064,-0.006209678,0.0015686139,-0.002886984
2016-03-14,0.0296181084,0.0140454418,-0.010936776,0.0020347149,-0.015352011,-0.008305673,0.000041,0.0061368658,-0.009647404,0.0035437324,-0.005844707,-0.00468847
2016-03-15,-0.004195209,-0.001716408,0.0036018905,-0.002130763,0.007029551,0.0004061579,0.000041,0.0031367346,0.0023847327,-0.000734801,0.0001555077,0.0003781467
2016-03-16,-0.005778734,-0.001384407,0.0065885734,-0.008315156,0.0097985375,0.0051144821,0.000041,0.0048426886,0.0021404053,-0.001432179,-0.000310518,0.0031407931
2016-03-17,0.0258702213,0.014347693,-0.015750687,0.008387495,-0.01749576,-0.012390136,0.000041,0.0054680918,-0.011827134,0.0043691986,-0.005698425,-0.006888487
2016-03-18,0.027744591,0.0127068077,-0.013214572,0.005167756,-0.021733082,-0.008766524,0.000041,0.0025705346,-0.010546347,0.0026716038,-0.008711363,-0.004280226
2016-03-21,0.0229740162,0.0065808692,-0.005557534,0.0016996047,-0.014725143,-0.006323206,0.000041,0.0019200276,-0.002533297,0.0002760239,-0.006834186,-0.000034948
2016-03-22,-0.003878556,0.003302862,-0.00294008,0.0047612885,-0.00384425,-0.001392795,0.000041,0.0037561335,-0.003870641,0.0063646347,-0.001778435,-0.001738293
2016-03-23,0.0054945964,0.007097508,-0.004231389,0.0004808714,-0.006230892,-0.002711866,0.000041,0.0035921531,-0.003373021,0.0017256588,-0.004836855,-0.003062213
2016-03-24,-0.016124543,0.0011205651,0.0008264712,0.0088221704,0.0046889144,-0.00381849,0.000041,0.0023393828,0.0022941977,0.0062410735,0.0021382262,-0.003313211
2016-03-25,0.0070772925,0.002380112,-0.001122717,-0.000626961,-0.003085949,-0.000040664,0.000041,0.00111603,-0.000053237,-0.003052347,-0.00149196,0.002065968
2016-03-28,-0.005441345,0.0004542811,0.0025558,0.0046613948,0.0044456041,0.0008078529,0.000041,0.0014768358,0.002593413,0.0018813265,0.0026589854,0.0011547624
2016-03-29,-0.01850707,-0.003505822,0.0058909679,-0.001454019,0.0040907232,0.0021003624,0.000041,-0.001241027,0.004832788,-0.002818223,0.000075391,0.0006833657
2016-03-30,0.0345287465,0.0098433961,-0.006665685,0.0018688611,-0.007282202,-0.005938641,0.000041,0.0059903929,-0.006878774,0.0034975604,-0.004332006,-0.004653689
2016-03-31,0.0027665474,0.0022404701,0.0040367754,-0.001168547,-0.003921614,-0.001586236,0.000041,0.0032377211,0.0038189188,-0.0013678,-0.002429037,0.0016978793
2016-04-01,-0.001338303,-0.002089554,0.0116660655,-0.010957093,0.0045669822,0.0077460066,0.000041,0.0009455313,0.0087140781,-0.004709886,0.0013691498,0.0045265736
2016-04-05,0.0224705657,0.0088470959,-0.008852463,0.0084264911,-0.015139582,-0.007757307,0.000041,0.0036317871,-0.008029882,0.0025073265,-0.004895385,-0.002117066
2016-04-06,0.0037795677,0.0049571389,-0.002474053,0.0076867038,0.0038336828,-0.001439209,0.000041,0.0043891959,-0.003355137,0.002844497,-0.000588406,-0.00107408
2016-04-07,-0.016039059,-0.000719938,0.0026523608,0.0001973133,0.0040542984,0.0009247762,0.000041,0.0000393751,0.0017465537,0.0009431841,0.0015209255,0.0002067608
2016-04-08,-0.009155928,0.0000789605,-0.001335616,-0.002547856,0.0007939185,0.002057991,0.000041,0.0006216875,-0.001658813,-0.003265083,0.0016422601,0.0046774343
2016-04-11,0.0203127597,0.0058158336,-0.000590267,-0.006900023,-0.003936704,-0.001149089,0.000041,0.0022287431,-0.001147798,-0.004294371,0.001269269,-0.001875011
2016-04-12,-0.005460511,-0.001668576,0.0052022203,-0.006706655,-0.000277124,0.0058305778,0.000041,0.0002032301,0.0041207363,-0.005704455,-0.002953266,0.0042849513
2016-04-13,0.0156519749,-0.000471875,0.0013235091,-0.01050634,-0.003707136,0.003380132,0.000041,-0.001938621,0.0007861577,-0.007411827,-0.003521612,0.0015716153
2016-04-14,0.0073559511,0.0060711394,-0.002765039,0.0047266982,-0.005063023,-0.004781969,0.000041,0.0048570986,-0.002410785,0.0024940117,-0.004958667,-0.000682115
2016-04-15,-0.001705804,0.0064680276,-0.001366328,0.0052737288,-0.002104338,0.0008785892,0.000041,0.0063287477,-0.000582017,0.0045816093,-0.004314392,0.003019498
2016-04-18,-0.015975532,0.0055761046,0.0021507853,0.0081499346,-0.000340177,0.0008600199,0.000041,0.0056492329,0.0035100831,0.0058419645,-0.002414734,0.0022092623
2016-04-19,0.0036349255,0.0021683719,-0.000010884,-0.00023959,-0.001196277,-0.000140132,0.000041,0.0012747051,0.0001014485,0.0007546814,-0.001894837,0.0000460032
2016-04-20,-0.038215665,-0.015377062,0.0137144182,-0.006541918,0.0182501697,0.0092780469,0.000041,-0.00476563,0.0116992104,-0.003296267,0.0065476554,0.0025360723
2016-04-21,-0.008979241,-0.00621364,0.0062004295,-0.009692993,0.0045655078,0.0058078433,0.000041,-0.00418099,0.0064727622,-0.011434972,0.0014757782,0.0028660839
2016-04-22,0.0056843272,0.0051895511,-0.007757015,0.0125721011,0.0007686467,-0.006989135,0.000041,0.0046084924,-0.006756494,0.0086332834,-0.00029813,-0.003291679
2016-04-25,-0.00412631,0.0008828638,0.0045073769,-0.001421653,-0.001127322,0.0052224847,0.000041,0.0021405713,0.0049215234,-0.002442613,-0.001568096,0.0059127567
2016-04-26,0.009236949,0.0064698907,-0.001442698,0.0045273403,-0.004837264,-0.004365782,0.000041,0.0044229877,-0.00047004,0.0054182569,-0.002614919,-0.00060094
2016-04-27,-0.00365174,0.0023381611,-0.001186684,0.0059062279,0.0037859235,-0.002379464,0.000041,0.0028178136,0.0000702277,0.0047740841,0.0009611111,-0.001506067
2016-04-28,-0.003719534,0.0009726496,-0.003654433,0.0011759514,0.0026091289,-0.001116806,0.000041,0.0022788146,-0.003862549,0.0007029748,0.0020578501,-0.003199976
2016-04-29,-0.000614165,0.0007015314,-0.000599197,0.0054190585,0.0010819998,-0.003250767,0.000041,0.0012242747,0.0005089085,0.0033154584,0.0011057303,0.0025328503
2016-05-03,0.0274619306,0.0046461657,-0.008678348,-0.000261762,-0.005846262,-0.00565032,0.000041,0.000942452,-0.006991834,-0.001335198,-0.000564319,-0.003298901
2016-05-04,-0.000474151,0.0027666138,0.0018699055,-0.005192715,-0.004382919,-0.001804482,0.000041,0.0011876379,0.0012384265,-0.002374127,-0.00253191,-0.00052658
2016-05-05,0.00429416,0.0048949739,-0.005617682,-0.000043989,-0.004326817,0.0001488771,0.000041,0.0031170487,-0.003796278,0.0004704528,-0.003419542,0.0014022052
2016-05-06,-0.036427284,-0.010029764,0.0066494531,0.0044236244,0.0123753859,0.0042460434,0.000041,-0.005659633,0.0046879698,0.0006554616,0.0073115711,-0.002096926
2016-05-09,-0.035975165,-0.019867863,0.0013300965,0.0100428896,0.0193545521,-0.003476441,0.000041,-0.012937167,0.0012524248,-0.002607845,0.0141186326,-0.007784995
2016-05-10,0.0010276078,-0.00568435,0.0033233729,-0.003521709,0.001645898,-0.000670141,0.000041,-0.003777737,0.0017762275,-0.005243854,0.0050650777,-0.002148695
2016-05-11,-9.8833E-6,-0.013146111,0.0053551371,0.0047947973,0.0146940559,-0.0004242,0.000041,-0.008036258,0.0047407854,-0.000640444,0.0103320174,-0.000996044
2016-05-12,-0.000588135,-0.004062566,0.000459847,0.004105808,0.0018801816,-0.003327373,0.000041,-0.005162778,0.0018178762,0.0009607542,0.004738233,-0.006199018
2016-05-13,-0.003987364,0.002896832,0.0017193353,0.0008796808,0.0000384602,0.0007422842,0.000041,0.001940879,0.0015563385,0.0025498045,-0.000156237,0.0014750952
2016-05-16,0.0143286311,0.0090993105,-0.007167977,0.0017096802,-0.00923246,-0.004112019,0.000041,0.0067022945,-0.004822702,0.0063012792,-0.008066638,0.002409467
2016-05-17,-0.002202224,0.0002755224,-0.006212192,-0.005602859,0.0003500352,0.0007954068,0.000041,0.0003351447,-0.006333116,-0.005275877,-0.002632745,-0.001941012
2016-05-18,-0.023509361,-0.01637691,0.0065497366,0.0028216442,0.0150916273,0.0020225115,0.000041,-0.010316772,0.0048809914,-0.00452218,0.009251894,-0.003882898
2016-05-19,0.0025418518,0.0047220086,-0.002146002,-0.002362511,-0.006977298,-0.001026999,0.000041,0.0025151424,-0.002192479,-0.001352845,-0.005386393,-0.00027606
2016-05-20,0.0092612107,0.001691166,-0.002641461,-0.005109473,-0.003621477,-0.002763925,0.000041,0.0008802519,-0.003237845,-0.005611919,-0.002084157,-0.002898023
2016-05-23,0.0112271281,0.0101393144,-0.005005889,0.0025449211,-0.006924272,-0.004193789,0.000041,0.0069497292,-0.003942993,0.0044683891,-0.003901718,-0.000567724
2016-05-24,-0.009299408,-0.000361934,0.0016151784,0.0002584025,0.0013400285,0.001932112,0.000041,0.0030754425,0.00061042,0.0006237724,-0.002170035,0.0004635198
2016-05-25,-0.004022372,0.001735822,0.0016490871,-0.003815324,-0.000216716,0.0022367048,0.000041,0.0019266946,-0.000220873,-0.003648925,0.0003807166,0.0013934252
2016-05-26,0.0034474816,0.0022682494,-0.001202898,-0.000888812,-0.001538047,-0.000164266,0.000041,0.0012115376,-0.001539191,-0.000848317,-0.000544767,-0.001309655
2016-05-27,-0.000784389,0.0002405892,0.0003421679,-0.003071174,-0.002485505,0.0035651337,0.000041,0.0004587333,0.0009570875,-0.001472902,-0.00196428,0.0044451699
2016-05-30,-0.003064665,-0.001389611,0.0018539343,-0.002123744,0.004188826,0.001460734,0.000041,0.0007779091,-0.000156864,-0.000063886,0.0000683839,3.4707792E-6
2016-05-31,0.038318332,0.0053824108,-0.009507726,-0.00546733,-0.009526931,-0.006447315,0.000041,0.001262164,-0.007799884,-0.004568157,-0.003355884,-0.003569408
2016-06-01,0.0042582108,0.0062574106,-0.003789659,0.0082745709,-0.006405511,-0.003409261,0.000041,0.0047595722,-0.002953455,0.0080268717,-0.004721281,-0.000197538
2016-06-02,0.0070141008,0.005992263,-0.003465487,-0.000178796,-0.004737852,0.0000891446,0.000041,0.0043107839,-0.002542378,0.0008025116,-0.004360078,0.0015148929
2016-06-03,0.0053758549,-0.004088192,-0.004273396,0.0054642443,0.0052528441,-0.000651615,0.000041,-0.000808352,-0.002992985,0.0000780932,0.0027438561,-0.000378145
2016-06-06,0.0009584563,0.0040370212,0.0000311951,0.0027555474,-0.002580575,-0.000714438,0.000041,0.0028861387,-0.000179321,0.0050054542,-0.002582266,0.0002396595
2016-06-07,-0.000362994,0.0030117089,-0.000578054,0.001510928,0.0003128844,-0.000612399,0.000041,0.0026962034,-0.001629251,0.0020000928,-0.000477456,-0.000543327
2016-06-08,-0.00258675,0.0024543728,0.0004924879,-0.000837778,-0.000538871,-0.002143121,0.000041,0.0018673931,-0.000806781,-0.00199577,-0.000382269,-0.000886619
2016-06-13,-0.042393192,-0.014276486,0.011043577,-0.000290043,0.0159873941,0.0107617345,0.000041,-0.009224108,0.0094123293,-0.006491704,0.0084100737,0.003296424
2016-06-14,0.0029051466,0.001967611,0.0003015021,0.0024574682,-0.00133687,0.0004637709,0.000041,0.0019242514,0.0001968439,0.0031691346,-0.002458538,0.0007696373
2016-06-15,0.0270834298,0.0146956713,-0.008316133,0.0089391591,-0.014004575,-0.008174426,0.000041,0.0089492108,-0.006038068,0.0116949511,-0.007322668,-0.002915472
2016-06-16,-0.003583201,0.007778597,0.0004229864,0.0031623681,-0.005363888,0.0018600328,0.000041,0.0048830185,-0.000031861,0.0046679696,-0.003578651,0.00183136
2016-06-17,0.0065921284,-0.000143089,-0.001245727,-0.003820033,0.0016576388,0.0017636198,0.000041,-0.00015138,-0.000395958,-0.005071463,0.0002261519,0.0003091083
2016-06-20,0.0016514098,0.0012119338,-0.004356514,0.0029057297,0.0010793385,-0.007514365,0.000041,0.0000981915,-0.005048882,0.0025518521,0.0023880494,-0.009502058
2016-06-21,-0.008507001,-0.00493968,0.0033769009,-0.006335173,0.0042620243,0.001264833,0.000041,-0.003553737,0.0019296609,-0.005953738,0.003382492,-0.000683776
2016-06-22,0.0141793951,0.0051038842,-0.006506579,-0.002166752,-0.007323285,-0.004330558,0.000041,0.0033608794,-0.0058981,-0.003332091,-0.005400493,-0.00303319
2016-06-23,-0.004702436,-0.000547524,-0.002709062,-0.004218202,-0.001555564,-0.000893096,0.000041,-0.000800234,-0.004232986,-0.003906432,-0.000623005,-0.001888192
2016-06-24,-0.01092454,0.0033910597,-0.0034792,0.0064165907,0.001475796,0.0009120699,0.000041,0.003332271,-0.003886811,0.0047879965,0.0034693185,-0.001099126
2016-06-27,0.0215698767,0.0048202364,-0.006851455,0.0034918779,-0.010739151,-0.00431328,0.000041,0.0029093699,-0.006235557,0.0010654101,-0.006180228,-0.002898899
2016-06-28,0.0082070032,0.0048914532,-0.002753321,-0.000352705,-0.004255194,-0.001028229,0.000041,0.0032320579,-0.002164661,0.0012168114,-0.001776872,0.0009305518
2016-06-29,0.0038879339,-0.000346894,0.0040243963,-0.00502807,0.0001993397,-0.00036602,0.000041,0.0003500173,0.0023609926,-0.001389849,-0.002838466,-0.000123349
2016-06-30,0.0008136618,0.0000543248,-0.001155814,0.0015351316,0.0009022685,0.0004462936,0.000041,0.0014020546,-0.001376231,-0.000963969,0.0004122659,0.0017995679
2016-07-01,-0.001338004,-0.00111079,0.0044265961,-0.001466222,-0.000146482,0.001347959,0.000041,-0.000056139,0.0052148113,-0.003153851,0.0005179322,0.0007858571
2016-07-04,0.0207485611,-0.000924909,0.001769125,-0.003349915,-0.008190379,0.0004638639,0.000041,-0.001177959,0.0027530892,-0.004473951,-0.003372595,0.001853671
2016-07-05,0.0067515035,0.0015578828,0.0069046532,-0.00654073,-0.003432763,0.0057339252,0.000041,0.0017132201,0.0059180181,-0.005285582,-0.003226869,0.0051388088
2016-07-06,0.00588077,0.0003496202,-0.000538806,0.014344564,0.001178922,-0.00439477,0.000041,0.0024231881,0.0006758697,0.0022187642,0.0026999187,0.0009585637
2016-07-07,0.0016849408,0.0008484453,0.0041997168,0.0031090787,-0.002120336,0.0016116927,0.000041,0.0009647318,0.0043895404,0.0025923161,-0.00231016,0.0025347372
2016-07-08,-0.004456066,0.0021455635,-0.004262041,-0.00413042,0.0009723579,-0.001004402,0.000041,0.0013415432,-0.004477332,-0.002244378,-0.000680679,-0.000631688
2016-07-11,0.0016137884,-0.007814234,0.0102094813,-0.004357419,0.0018315414,0.0054058997,0.000041,-0.005368385,0.0104881253,-0.009869392,0.0003715958,0.0045807067
2016-07-12,0.0167972594,-0.00754945,0.0070857857,-0.01161144,0.0084411891,0.0002021466,0.000041,-0.004659539,0.0065119366,-0.012871377,0.0044071258,0.0020202636
2016-07-13,0.0058605759,0.0006313477,-0.003273579,-0.003815504,-0.002940349,-0.001954429,0.000041,-0.0014143,-0.003806618,0.0002050773,-0.000508187,-0.004568092
2016-07-14,-0.000829471,0.003270995,-0.003188596,0.001505282,-0.00306775,-0.002275966,0.000041,0.0019453684,-0.001869043,0.0018220062,-0.002737243,-0.000018647
2016-07-15,-0.001288844,-0.002037519,0.0049771083,0.0006574169,0.0079213501,0.0005334434,0.000041,0.0003909102,0.0053982621,-0.001210453,0.0041247085,0.0020831718
2016-07-18,-0.004898442,0.000607979,0.000468145,0.0008113394,-0.001665175,-0.000035323,0.000041,-0.000064875,-0.000115505,-0.000924235,-0.001846628,0.0013703163
2016-07-19,0.0004649433,0.0055653469,-0.005078481,-0.001729146,-0.010008063,-0.000378964,0.000041,0.0024675287,-0.005312486,0.0018292812,-0.005380011,-0.000719543
2016-07-20,-0.00128385,0.0036023935,-0.001693885,0.0019784975,-4.959614E-6,-0.002456047,0.000041,0.0032246537,-0.001457674,0.0032868215,-0.000921257,-0.001109995
2016-07-21,0.0028934925,-0.001808313,0.0031428252,-0.002586288,0.0023928137,-0.002306152,0.000041,-0.000838392,0.0033108114,-0.004724817,0.0007183752,0.0002906537
2016-07-22,-0.009494631,-0.001339335,-0.001660829,-0.004952555,-0.00362195,0.0007455804,0.000041,-0.001754094,-0.000829627,-0.004555315,-0.002716354,0.0008210162
2016-07-25,0.000996851,0.0011220091,0.0048455889,-0.002808996,-0.001456749,0.0021897417,0.000041,0.0008794924,0.0062615596,-0.00470321,0.0007160954,0.0023690946
2016-07-26,0.0141043556,-0.000387579,0.0018275432,0.0043614782,0.0014521322,-0.002365302,0.000041,0.0004660516,0.0016094062,0.0008153292,0.000680118,0.0006163272
2016-07-27,-0.033831941,-0.017975198,0.0201049909,-0.01817352,0.0230367318,0.0044887146,0.000041,-0.010176657,0.0181431261,-0.016801536,0.0107796073,0.0016511436
2016-07-28,0.0031903437,-0.003650224,0.0115196207,-0.005513548,0.0094261662,0.0010967623,0.000041,-0.001780337,0.013211855,-0.00871845,0.0073179876,0.0038329751
2016-07-29,-0.007011194,-0.000267512,0.0028410444,0.0007672563,0.0075502584,0.0021510561,0.000041,0.0001687944,0.0023782904,-0.00039779,0.0050879692,0.0015603077
2016-08-01,-0.013775265,-0.004271008,0.0047411203,-0.006771054,0.0044135177,0.0027858158,0.000041,-0.002996456,0.002054497,-0.003850629,0.002294785,-0.002331328
2016-08-02,0.0081317813,0.0038613579,-0.000293312,-0.002153429,-0.005566662,0.0006321902,0.000041,0.0017904593,0.0003489235,-0.001077851,-0.002508943,0.0024624182
2016-08-03,0.0038037592,0.0039636346,0.0049361557,0.0004897575,-0.002587547,-0.000998046,0.000041,0.0026329771,0.006371831,-0.003445538,-0.000769775,0.0020162857
2016-08-04,0.0039727198,0.001756506,-0.006498421,0.0039477284,-0.004553868,-0.001862471,0.000041,0.0007220552,-0.005224128,0.0045649554,-0.002157999,-0.001187477
2016-08-05,-0.003731239,0.000822477,0.004739668,-0.002198533,0.0004036288,0.0030033647,0.000041,0.0011548003,0.0054031993,-0.004107349,-0.001049847,0.0034234314
2016-08-08,0.0124997435,-0.000387966,0.0038183188,-0.006036482,-0.007068001,0.000359001,0.000041,-0.001075056,0.005104435,-0.007210505,-0.002572799,0.0024806886
2016-08-09,0.008729177,0.0025092503,-0.004352858,0.0064691999,0.0024259196,-0.002979375,0.000041,0.0016245513,-0.004723407,0.0062326676,0.0010732198,-0.002222138
2016-08-10,-0.003903785,0.0014629595,-0.000311016,0.0028546068,-0.003086065,0.0042099542,0.000041,0.0008798119,0.0004743264,0.0029322102,-0.002914022,0.0024693842
2016-08-11,-0.012555473,-0.00265022,0.0054315016,-0.00161143,0.0068067791,0.0020284131,0.000041,0.0000437782,0.0042157654,-0.003360907,0.0007122123,0.0018876118
2016-08-12,0.0123519116,0.0003231017,0.0065342199,-0.008300284,0.002950159,-0.002089747,0.000041,0.0000864649,0.0060621665,-0.006047435,0.0031468593,0.0009411389
2016-08-15,0.0231993241,-0.002061409,-0.00263755,-0.002505274,0.0037585224,-0.006388602,0.000041,-0.002293742,-0.003319525,0.0013385414,0.0040010974,-0.005858416
2016-08-16,0.0029946344,0.005360181,-0.003268276,-0.000964177,-0.006164294,0.0027649645,0.000041,0.002585587,-0.002154387,0.0033150159,-0.004326951,0.0019313197
2016-08-17,0.0018506206,0.0022174006,-0.001051066,0.0003926133,-0.004688417,-0.000442076,0.000041,0.0015182605,-0.000799414,0.0023540982,-0.003500573,-0.000314316
2016-08-18,-0.00047848,0.0037811433,0.0031891082,-0.005338337,-0.001313719,-0.00144411,0.000041,0.0019055996,0.0034259095,-0.004347893,-0.001982128,0.0008827526
2016-08-19,0.0025045567,0.0016364953,-0.000844692,-0.002685144,-0.000437615,-0.000446833,0.000041,0.0020007687,-0.00171262,0.0022121924,-0.001309494,-0.000271085
2016-08-22,-0.011013937,-0.001049759,0.0026611442,-0.000482264,0.0086214123,0.0015376866,0.000041,0.0010752351,0.0034296246,-0.003143351,0.0035620549,-0.000108307
2016-08-23,0.0009387827,0.0029050122,0.0002433167,-0.000122157,-0.000113594,0.0004859277,0.000041,0.0028700923,0.0013591177,-0.002744347,0.0006526714,0.000368664
2016-08-24,0.000866169,0.0039428339,-0.006402729,0.0031578665,-0.002566679,-0.001507944,0.000041,0.0033808363,-0.007365953,0.0054417136,-0.002093874,-0.00257336
2016-08-25,-0.008142068,0.0035596291,-0.001207859,0.0021035611,-0.000110531,0.0015923399,0.000041,0.0031157719,-0.000042832,0.0030686551,0.0001710678,-0.000786234
2016-08-26,0.0021590454,0.0024288948,-0.002343639,-0.000715402,-0.000720557,0.0002884068,0.000041,0.0019728898,-0.002361747,0.0009147438,0.0004107066,0.0005523049
2016-08-29,0.0025853593,0.0023347612,0.0016559395,-0.002999142,0.0004336291,-0.001669879,0.000041,0.0032258516,0.0018965264,-0.004447614,-0.000516117,0.0010708239
2016-08-30,0.0002318484,-0.000094825,0.0018159247,-0.001240489,-0.001090078,0.0024793268,0.000041,0.0009305549,0.0009109123,0.0005771929,-0.003286105,0.0010667175
2016-08-31,0.0016428191,0.0000239231,0.0026883048,-0.000211901,0.0037585446,0.0011394069,0.000041,0.0010027499,0.0021210495,0.0003523379,0.0025018227,0.0016643443
2016-09-01,-0.008364179,0.0000920439,-0.002152316,0.000405598,0.0019818573,-0.00079927,0.000041,0.0011943311,-0.003085478,-0.000065909,-0.000702187,-3.768143E-6
2016-09-02,-0.001716734,0.000505226,0.0054453006,-0.008498871,0.0036785774,0.0003253111,0.000041,0.0017341113,0.0044803032,-0.00686174,0.0007898444,0.0012481215
2016-09-05,0.0040460746,0.0040659627,0.0020787388,0.0029898388,-0.004134552,0.002051839,0.000041,0.0030801917,0.0024598731,0.0023312397,-0.002760637,0.0029004411
2016-09-06,0.01225739,0.0031327851,-0.00405907,0.0043727758,-0.003508103,-0.005814456,0.000041,0.0013144827,-0.002837361,0.003041234,0.0009769562,-0.006126527
2016-09-07,-0.000125878,0.0032053375,0.0054908397,-0.003572849,-0.001186868,0.0025195851,0.000041,0.0027845241,0.003949313,-0.002819615,0.0002511662,0.0006330039
2016-09-08,0.0021757609,0.0067406709,-0.001146288,0.001821089,-0.003133063,-0.000461959,0.000041,0.0053437463,-0.000740742,0.0003379144,-0.002970004,0.0029690024
2016-09-09,-0.007165243,0.0013253635,-0.00023138,-0.001301076,-0.001026779,0.0010786054,0.000041,0.00122262,-0.000123215,0.0000980042,-0.001918026,0.0011149412
2016-09-12,-0.024499161,-0.007053627,0.0070449671,-0.012051906,0.0159649637,-0.004174472,0.000041,-0.002998163,0.0051868854,-0.008178421,0.009989105,-0.004168151
2016-09-13,0.0038907079,0.0103103988,-0.000443004,0.0037254431,-0.008342435,0.0005290407,0.000041,0.006841551,0.0017139256,0.0015050875,-0.005809192,0.0022398623
2016-09-14,-0.005444815,0.0004755087,-0.001639,0.0001577843,0.0007853447,-0.000191663,0.000041,0.001339902,-0.000633028,0.0002941682,-0.001584491,0.0021365548
2016-09-19,0.0095683986,0.0046525437,-0.00181366,0.0045684176,-0.004361951,-0.001452375,0.000041,0.0036459125,-0.000733104,0.0036476309,-0.001522248,-0.000258638
2016-09-20,-0.000826086,0.0029578218,0.0030750461,0.0009810806,-0.000451121,0.0017800692,0.000041,0.0026215535,0.0042140274,0.0016320482,-0.000166698,0.003599642
2016-09-21,0.0011471922,0.0018308653,-0.000777138,0.0010317619,-0.002310485,0.0016412601,0.000041,0.0015795703,-0.000467157,0.0016489789,-0.002316495,0.0000885106
2016-09-22,0.0060780157,0.0011798388,0.002298218,0.0031673276,0.0015511947,-0.001223312,0.000041,0.0010079054,0.0017953532,0.0020440363,0.0001974165,0.0002828192
2016-09-23,-0.003664559,0.0009902774,-0.000787087,-0.003680187,0.0006867442,0.0028612198,0.000041,0.0018954919,-0.000908826,-0.003600845,-0.000626773,0.002907258
2016-09-26,-0.020672971,-0.001726553,0.0007570512,-0.003651022,0.0035513224,0.0020076524,0.000041,-0.001291918,0.0015314492,-0.002896307,0.0010757011,0.0002466273
2016-09-27,0.006761852,0.0022797272,0.0003890758,0.0014251709,-0.001645396,-0.00124945,0.000041,0.0015021423,0.0008709994,-0.000199534,-0.001237661,0.0011328706
2016-09-28,-0.002337034,-9.519749E-6,0.0000231848,0.0007342356,0.0005004724,-0.0007498,0.000041,0.0005706672,0.0005331172,0.000814777,-0.000767283,0.0018425941
2016-09-29,0.0041738736,0.0014502062,0.0012001075,0.0016361708,0.0010718212,0.0016714563,0.000041,0.0023442033,0.0018844297,0.0007989678,-0.000957767,0.0019978657
2016-09-30,0.004528768,0.0018132349,-0.001132235,0.0063627462,-0.001926364,-0.001791683,0.000041,0.0019179867,-0.000382212,0.0025010269,-0.002502392,0.0013090992
2016-10-10,0.0178671413,0.0018134897,-0.008596452,-0.002526541,-0.008822639,-0.002273272,0.000041,0.0004521988,-0.010246433,-0.000064563,-0.004894429,-0.00249491
2016-10-11,0.0065211479,0.0023298422,0.0028580958,-0.000906703,-0.006314309,0.0018023033,0.000041,0.0024583334,0.0027125096,0.0007202939,-0.003836492,0.0022465259
2016-10-12,-0.001183329,0.0031994277,-0.002542601,-0.00026839,0.0009752688,-0.0004645,0.000041,0.0029292982,-0.00117872,0.0001283829,-0.000389282,0.0018084468
2016-10-13,0.0015957044,0.0028167993,0.0034166019,-0.005677247,-0.001587266,0.0019998432,0.000041,0.0027787148,0.0028758074,-0.002094573,-0.000776959,0.0028266305
2016-10-14,0.0006686832,-0.001424788,0.0026000706,-0.005087256,0.0029350278,0.0032459905,0.000041,-0.000658896,0.0003904782,-0.001145327,-0.000092646,0.0014716497
2016-10-17,-0.008000077,-0.002122693,0.0023576113,0.002131533,0.0007415029,0.0011955943,0.000041,-0.001558366,0.0021964867,0.0022570223,0.0001313874,-0.000982835
2016-10-18,0.0159120516,0.0023569241,0.0037611336,-0.002674178,-0.000583839,0.0000451267,0.000041,0.0017169941,0.0018333251,0.0001935227,-0.001595193,0.0021734448
2016-10-19,0.000111445,0.0032485932,0.0024325738,0.0000149083,-0.00261735,0.0037995779,0.000041,0.0033353189,0.0013052531,0.0027472379,-0.00491615,0.0049770937
2016-10-20,0.0018147007,0.0006984284,-0.003372936,0.0004343752,0.002205772,-0.002808121,0.000041,0.0009500766,-0.004388513,-4.827231E-6,0.0018306512,-0.004016341
2016-10-21,-0.000636075,-0.002381134,0.0077932086,-0.007154843,0.0051574709,0.001819953,0.000041,-0.000620611,0.0045714826,-0.003166056,0.0008369292,0.0013984499
